Date,Open,High,Low,Close ,Adj Close 
22-Dec-17,"15,898.00","15,943.40","11,833.00","13,831.80","13,831.80"
21-Dec-17,"16,642.40","17,567.70","15,342.70","15,802.90","15,802.90"
20-Dec-17,"17,760.30","17,934.70","16,077.70","16,624.60","16,624.60"
19-Dec-17,"19,118.30","19,177.80","17,275.40","17,776.70","17,776.70"
18-Dec-17,"19,106.40","19,371.00","18,355.90","19,114.20","19,114.20"
17-Dec-17,"19,475.80","20,089.00","18,974.10","19,140.80","19,140.80"
16-Dec-17,"17,760.30","19,716.70","17,515.30","19,497.40","19,497.40"
15-Dec-17,"16,601.30","18,154.10","16,601.30","17,706.90","17,706.90"
14-Dec-17,"16,384.60","17,085.80","16,185.90","16,564.00","16,564.00"
13-Dec-17,"17,500.00","17,653.10","16,039.70","16,408.20","16,408.20"
12-Dec-17,"16,919.80","17,781.80","16,571.60","17,415.40","17,415.40"
11-Dec-17,"15,427.40","17,513.90","15,404.80","16,936.80","16,936.80"
10-Dec-17,"15,168.40","15,850.60","13,226.60","15,455.40","15,455.40"
9-Dec-17,"16,523.30","16,783.00","13,674.90","15,178.20","15,178.20"
8-Dec-17,"17,802.90","18,353.40","14,336.90","16,569.40","16,569.40"
7-Dec-17,"14,266.10","17,899.70","14,057.30","17,899.70","17,899.70"
6-Dec-17,"11,923.40","14,369.10","11,923.40","14,291.50","14,291.50"
5-Dec-17,"11,685.70","12,032.00","11,604.60","11,916.70","11,916.70"
4-Dec-17,"11,315.40","11,657.20","11,081.80","11,657.20","11,657.20"
3-Dec-17,"11,082.70","11,858.70","10,862.00","11,323.20","11,323.20"
2-Dec-17,"10,978.30","11,320.20","10,905.10","11,074.60","11,074.60"
1-Dec-17,"10,198.60","11,046.70","9,694.65","10,975.60","10,975.60"
30-Nov-17,"9,906.79","10,801.00","9,202.05","10,233.60","10,233.60"
29-Nov-17,"10,077.40","11,517.40","9,601.03","9,888.61","9,888.61"
28-Nov-17,"9,823.43","10,125.70","9,736.30","10,058.80","10,058.80"
27-Nov-17,"9,352.72","9,818.35","9,352.72","9,818.35","9,818.35"
26-Nov-17,"8,789.04","9,522.93","8,775.59","9,330.55","9,330.55"
25-Nov-17,"8,241.71","8,790.92","8,191.15","8,790.92","8,790.92"
24-Nov-17,"8,074.02","8,374.16","7,940.93","8,253.69","8,253.69"
23-Nov-17,"8,232.38","8,267.40","8,038.77","8,038.77","8,038.77"
22-Nov-17,"8,077.95","8,302.26","8,075.47","8,253.55","8,253.55"
21-Nov-17,"8,205.74","8,348.66","7,762.71","8,071.26","8,071.26"
20-Nov-17,"8,039.07","8,336.86","7,949.36","8,200.64","8,200.64"
19-Nov-17,"7,766.03","8,101.91","7,694.10","8,036.49","8,036.49"
18-Nov-17,"7,697.21","7,884.99","7,463.44","7,790.15","7,790.15"
17-Nov-17,"7,853.57","8,004.59","7,561.09","7,708.99","7,708.99"
16-Nov-17,"7,323.24","7,967.38","7,176.58","7,871.69","7,871.69"
15-Nov-17,"6,634.76","7,342.25","6,634.76","7,315.54","7,315.54"
14-Nov-17,"6,561.48","6,764.98","6,461.75","6,635.75","6,635.75"
13-Nov-17,"5,938.25","6,811.19","5,844.29","6,559.49","6,559.49"
12-Nov-17,"6,295.45","6,625.05","5,519.01","5,950.07","5,950.07"
11-Nov-17,"6,618.61","6,873.15","6,204.22","6,357.60","6,357.60"
10-Nov-17,"7,173.73","7,312.00","6,436.87","6,618.14","6,618.14"
9-Nov-17,"7,446.83","7,446.83","7,101.52","7,143.58","7,143.58"
8-Nov-17,"7,141.38","7,776.42","7,114.02","7,459.69","7,459.69"
7-Nov-17,"7,023.10","7,253.32","7,023.10","7,144.38","7,144.38"
6-Nov-17,"7,403.22","7,445.77","7,007.31","7,022.76","7,022.76"
5-Nov-17,"7,404.52","7,617.48","7,333.19","7,407.41","7,407.41"
4-Nov-17,"7,164.48","7,492.86","7,031.28","7,379.95","7,379.95"
3-Nov-17,"7,087.53","7,461.29","7,002.94","7,207.76","7,207.76"
2-Nov-17,"6,777.77","7,367.33","6,758.72","7,078.50","7,078.50"
1-Nov-17,"6,440.97","6,767.31","6,377.88","6,767.31","6,767.31"
31-Oct-17,"6,132.02","6,470.43","6,103.33","6,468.40","6,468.40"
30-Oct-17,"6,114.85","6,214.99","6,040.85","6,130.53","6,130.53"
29-Oct-17,"5,754.44","6,255.71","5,724.58","6,153.85","6,153.85"
28-Oct-17,"5,787.82","5,876.72","5,689.19","5,753.09","5,753.09"
27-Oct-17,"5,899.74","5,988.39","5,728.82","5,780.90","5,780.90"
26-Oct-17,"5,747.95","5,976.80","5,721.22","5,904.83","5,904.83"
25-Oct-17,"5,524.60","5,754.33","5,397.88","5,750.80","5,750.80"
24-Oct-17,"5,935.52","5,935.52","5,504.18","5,526.64","5,526.64"
23-Oct-17,"6,006.00","6,075.59","5,732.47","5,930.32","5,930.32"
22-Oct-17,"6,036.66","6,076.26","5,792.34","6,008.42","6,008.42"
21-Oct-17,"5,996.79","6,194.88","5,965.07","6,031.60","6,031.60"
20-Oct-17,"5,708.11","6,060.11","5,627.23","6,011.45","6,011.45"
19-Oct-17,"5,583.74","5,744.35","5,531.06","5,708.52","5,708.52"
18-Oct-17,"5,603.82","5,603.82","5,151.44","5,590.69","5,590.69"
17-Oct-17,"5,741.58","5,800.35","5,472.72","5,605.51","5,605.51"
16-Oct-17,"5,687.57","5,776.23","5,544.21","5,725.59","5,725.59"
15-Oct-17,"5,835.96","5,852.48","5,478.61","5,678.19","5,678.19"
14-Oct-17,"5,643.53","5,837.70","5,591.64","5,831.79","5,831.79"
13-Oct-17,"5,464.16","5,840.30","5,436.85","5,647.21","5,647.21"
12-Oct-17,"4,829.58","5,446.91","4,822.00","5,446.91","5,446.91"
11-Oct-17,"4,789.25","4,873.73","4,751.63","4,826.48","4,826.48"
10-Oct-17,"4,776.21","4,922.17","4,765.10","4,781.99","4,781.99"
9-Oct-17,"4,614.52","4,878.71","4,564.25","4,772.02","4,772.02"
8-Oct-17,"4,429.67","4,624.14","4,405.64","4,610.48","4,610.48"
7-Oct-17,"4,369.35","4,443.88","4,321.05","4,426.89","4,426.89"
6-Oct-17,"4,324.46","4,413.27","4,320.53","4,370.81","4,370.81"
5-Oct-17,"4,229.88","4,362.64","4,164.05","4,328.41","4,328.41"
4-Oct-17,"4,319.37","4,352.31","4,210.42","4,229.36","4,229.36"
3-Oct-17,"4,408.46","4,432.47","4,258.89","4,317.48","4,317.48"
2-Oct-17,"4,395.81","4,470.23","4,377.46","4,409.32","4,409.32"
1-Oct-17,"4,341.05","4,403.74","4,269.81","4,403.74","4,403.74"
30-Sep-17,"4,166.11","4,358.43","4,160.86","4,338.71","4,338.71"
29-Sep-17,"4,171.62","4,214.63","4,039.29","4,163.07","4,163.07"
28-Sep-17,"4,197.13","4,279.31","4,109.70","4,174.73","4,174.73"
27-Sep-17,"3,892.94","4,210.05","3,884.82","4,200.67","4,200.67"
26-Sep-17,"3,928.41","3,969.89","3,869.90","3,892.35","3,892.35"
25-Sep-17,"3,681.58","3,950.25","3,681.58","3,926.07","3,926.07"
24-Sep-17,"3,796.15","3,796.15","3,666.90","3,682.84","3,682.84"
23-Sep-17,"3,629.92","3,819.21","3,594.58","3,792.40","3,792.40"
22-Sep-17,"3,628.02","3,758.27","3,553.53","3,630.70","3,630.70"
21-Sep-17,"3,901.47","3,916.42","3,613.63","3,631.04","3,631.04"
20-Sep-17,"3,916.36","4,031.39","3,857.73","3,905.95","3,905.95"
19-Sep-17,"4,073.79","4,094.07","3,868.87","3,924.97","3,924.97"
18-Sep-17,"3,591.09","4,079.23","3,591.09","4,065.20","4,065.20"
17-Sep-17,"3,606.28","3,664.81","3,445.64","3,582.88","3,582.88"
16-Sep-17,"3,637.75","3,808.84","3,487.79","3,625.04","3,625.04"
15-Sep-17,"3,166.30","3,733.45","2,946.62","3,637.52","3,637.52"
14-Sep-17,"3,875.37","3,920.60","3,153.86","3,154.95","3,154.95"
13-Sep-17,"4,131.98","4,131.98","3,789.92","3,882.59","3,882.59"
12-Sep-17,"4,168.88","4,344.65","4,085.22","4,130.81","4,130.81"
11-Sep-17,"4,122.47","4,261.67","4,099.40","4,161.27","4,161.27"
10-Sep-17,"4,229.34","4,245.44","3,951.04","4,122.94","4,122.94"
9-Sep-17,"4,229.81","4,308.82","4,114.11","4,226.06","4,226.06"
8-Sep-17,"4,605.16","4,661.00","4,075.18","4,228.75","4,228.75"
7-Sep-17,"4,589.14","4,655.04","4,491.33","4,599.88","4,599.88"
6-Sep-17,"4,376.59","4,617.25","4,376.59","4,597.12","4,597.12"
5-Sep-17,"4,228.29","4,427.84","3,998.11","4,376.53","4,376.53"
4-Sep-17,"4,591.63","4,591.63","4,108.40","4,236.31","4,236.31"
3-Sep-17,"4,585.27","4,714.08","4,417.59","4,582.96","4,582.96"
2-Sep-17,"4,901.42","4,975.04","4,469.24","4,578.77","4,578.77"
1-Sep-17,"4,701.76","4,892.01","4,678.53","4,892.01","4,892.01"
31-Aug-17,"4,555.59","4,736.05","4,549.40","4,703.39","4,703.39"
30-Aug-17,"4,570.36","4,626.52","4,471.41","4,565.30","4,565.30"
29-Aug-17,"4,389.21","4,625.68","4,352.13","4,579.02","4,579.02"
28-Aug-17,"4,384.45","4,403.93","4,224.64","4,382.66","4,382.66"
27-Aug-17,"4,345.10","4,416.59","4,317.29","4,382.88","4,382.88"
26-Aug-17,"4,372.06","4,379.28","4,269.52","4,352.40","4,352.40"
25-Aug-17,"4,332.82","4,455.70","4,307.35","4,371.60","4,371.60"
24-Aug-17,"4,137.60","4,376.39","4,130.26","4,334.68","4,334.68"
23-Aug-17,"4,089.01","4,255.78","4,078.41","4,151.52","4,151.52"
22-Aug-17,"3,998.35","4,128.76","3,674.58","4,100.52","4,100.52"
21-Aug-17,"4,090.48","4,109.14","3,988.60","4,001.74","4,001.74"
20-Aug-17,"4,189.31","4,196.29","4,069.88","4,087.66","4,087.66"
19-Aug-17,"4,137.75","4,243.26","3,970.55","4,193.70","4,193.70"
18-Aug-17,"4,324.34","4,370.13","4,015.40","4,160.62","4,160.62"
17-Aug-17,"4,384.44","4,484.70","4,243.71","4,331.69","4,331.69"
16-Aug-17,"4,200.34","4,381.23","3,994.42","4,376.63","4,376.63"
15-Aug-17,"4,326.99","4,455.97","3,906.18","4,181.93","4,181.93"
14-Aug-17,"4,066.10","4,325.13","3,989.16","4,325.13","4,325.13"
13-Aug-17,"3,880.04","4,208.39","3,857.80","4,073.26","4,073.26"
12-Aug-17,"3,650.63","3,949.92","3,613.70","3,884.71","3,884.71"
11-Aug-17,"3,373.82","3,679.72","3,372.12","3,650.62","3,650.62"
10-Aug-17,"3,341.84","3,453.45","3,319.47","3,381.28","3,381.28"
9-Aug-17,"3,420.40","3,422.76","3,247.67","3,342.47","3,342.47"
8-Aug-17,"3,370.22","3,484.85","3,345.83","3,419.94","3,419.94"
7-Aug-17,"3,212.78","3,397.68","3,180.89","3,378.94","3,378.94"
6-Aug-17,"3,257.61","3,293.29","3,155.60","3,213.94","3,213.94"
5-Aug-17,"2,897.63","3,290.01","2,874.83","3,252.91","3,252.91"
4-Aug-17,"2,806.93","2,899.33","2,743.72","2,895.89","2,895.89"
3-Aug-17,"2,709.56","2,813.31","2,685.14","2,804.73","2,804.73"
2-Aug-17,"2,727.13","2,762.53","2,668.59","2,710.67","2,710.67"
1-Aug-17,"2,871.30","2,921.35","2,685.61","2,718.26","2,718.26"
31-Jul-17,"2,763.24","2,889.62","2,720.61","2,875.34","2,875.34"
30-Jul-17,"2,724.39","2,758.53","2,644.85","2,757.18","2,757.18"
29-Jul-17,"2,807.02","2,808.76","2,692.80","2,726.45","2,726.45"
28-Jul-17,"2,679.73","2,897.45","2,679.73","2,809.01","2,809.01"
27-Jul-17,"2,538.71","2,693.32","2,529.34","2,671.78","2,671.78"
26-Jul-17,"2,577.77","2,610.76","2,450.80","2,529.45","2,529.45"
25-Jul-17,"2,757.50","2,768.08","2,480.96","2,576.48","2,576.48"
24-Jul-17,"2,732.70","2,777.26","2,699.19","2,754.86","2,754.86"
23-Jul-17,"2,808.10","2,832.18","2,653.94","2,730.40","2,730.40"
22-Jul-17,"2,668.63","2,862.42","2,657.71","2,810.12","2,810.12"
21-Jul-17,"2,838.41","2,838.41","2,621.85","2,667.76","2,667.76"
20-Jul-17,"2,269.89","2,900.70","2,269.89","2,817.60","2,817.60"
19-Jul-17,"2,323.08","2,397.17","2,260.23","2,273.43","2,273.43"
18-Jul-17,"2,233.52","2,387.61","2,164.77","2,318.88","2,318.88"
17-Jul-17,"1,932.62","2,230.49","1,932.62","2,228.41","2,228.41"
16-Jul-17,"1,991.98","2,058.77","1,843.03","1,929.82","1,929.82"
15-Jul-17,"2,230.12","2,231.14","1,990.41","1,998.86","1,998.86"
14-Jul-17,"2,360.59","2,363.25","2,183.22","2,233.34","2,233.34"
13-Jul-17,"2,402.70","2,425.22","2,340.83","2,357.90","2,357.90"
12-Jul-17,"2,332.77","2,423.71","2,275.14","2,398.84","2,398.84"
11-Jul-17,"2,385.89","2,413.47","2,296.81","2,337.79","2,337.79"
10-Jul-17,"2,525.25","2,537.16","2,321.13","2,372.56","2,372.56"
9-Jul-17,"2,572.61","2,635.49","2,517.59","2,518.44","2,518.44"
8-Jul-17,"2,520.27","2,571.34","2,492.31","2,571.34","2,571.34"
7-Jul-17,"2,608.59","2,916.14","2,498.87","2,518.66","2,518.66"
6-Jul-17,"2,608.10","2,616.72","2,581.69","2,608.56","2,608.56"
5-Jul-17,"2,602.87","2,622.65","2,538.55","2,601.99","2,601.99"
4-Jul-17,"2,561.00","2,631.59","2,559.35","2,601.64","2,601.64"
3-Jul-17,"2,498.56","2,595.00","2,480.47","2,564.06","2,564.06"
2-Jul-17,"2,436.40","2,514.28","2,394.84","2,506.47","2,506.47"
1-Jul-17,"2,492.60","2,515.27","2,419.23","2,434.55","2,434.55"
30-Jun-17,"2,539.24","2,559.25","2,478.43","2,480.84","2,480.84"
29-Jun-17,"2,567.56","2,588.83","2,510.48","2,539.32","2,539.32"
28-Jun-17,"2,553.03","2,603.98","2,484.42","2,574.79","2,574.79"
27-Jun-17,"2,478.45","2,552.45","2,332.99","2,552.45","2,552.45"
26-Jun-17,"2,590.57","2,615.25","2,376.29","2,478.45","2,478.45"
25-Jun-17,"2,607.25","2,682.26","2,552.12","2,589.41","2,589.41"
24-Jun-17,"2,738.52","2,757.94","2,583.19","2,608.72","2,608.72"
23-Jun-17,"2,707.34","2,765.17","2,706.37","2,744.91","2,744.91"
22-Jun-17,"2,691.03","2,723.74","2,642.36","2,705.41","2,705.41"
21-Jun-17,"2,709.43","2,772.01","2,660.40","2,689.10","2,689.10"
20-Jun-17,"2,591.26","2,763.45","2,589.82","2,721.79","2,721.79"
19-Jun-17,"2,549.03","2,662.85","2,549.03","2,589.60","2,589.60"
18-Jun-17,"2,655.35","2,662.10","2,516.33","2,548.29","2,548.29"
17-Jun-17,"2,514.01","2,685.19","2,484.96","2,655.88","2,655.88"
16-Jun-17,"2,469.57","2,539.92","2,385.15","2,518.56","2,518.56"
15-Jun-17,"2,499.58","2,534.71","2,212.96","2,464.58","2,464.58"
14-Jun-17,"2,716.88","2,786.83","2,412.94","2,506.37","2,506.37"
13-Jun-17,"2,680.91","2,789.04","2,650.38","2,717.02","2,717.02"
12-Jun-17,"2,953.22","2,997.26","2,518.56","2,659.63","2,659.63"
11-Jun-17,"2,942.41","2,996.60","2,840.53","2,958.11","2,958.11"
10-Jun-17,"2,828.14","2,950.99","2,746.55","2,947.71","2,947.71"
9-Jun-17,"2,807.44","2,901.71","2,795.62","2,823.81","2,823.81"
8-Jun-17,"2,720.49","2,815.30","2,670.95","2,805.62","2,805.62"
7-Jun-17,"2,869.38","2,869.38","2,700.56","2,732.16","2,732.16"
6-Jun-17,"2,690.84","2,999.91","2,690.84","2,863.20","2,863.20"
5-Jun-17,"2,512.40","2,686.81","2,510.22","2,686.81","2,686.81"
4-Jun-17,"2,547.79","2,585.89","2,452.54","2,511.81","2,511.81"
3-Jun-17,"2,493.72","2,581.91","2,423.57","2,515.35","2,515.35"
2-Jun-17,"2,404.03","2,488.55","2,373.32","2,488.55","2,488.55"
1-Jun-17,"2,288.33","2,448.39","2,288.33","2,407.88","2,407.88"
31-May-17,"2,187.19","2,311.08","2,145.57","2,286.41","2,286.41"
30-May-17,"2,255.36","2,301.96","2,124.57","2,175.47","2,175.47"
29-May-17,"2,159.43","2,307.05","2,107.17","2,255.61","2,255.61"
28-May-17,"2,054.08","2,267.34","2,054.08","2,155.80","2,155.80"
27-May-17,"2,196.27","2,260.20","1,855.83","2,038.87","2,038.87"
26-May-17,"2,320.89","2,573.79","2,071.99","2,202.42","2,202.42"
25-May-17,"2,446.24","2,763.71","2,285.30","2,304.98","2,304.98"
24-May-17,"2,321.37","2,523.72","2,321.37","2,443.64","2,443.64"
23-May-17,"2,191.56","2,320.82","2,178.50","2,320.42","2,320.42"
22-May-17,"2,043.19","2,303.90","2,017.87","2,173.40","2,173.40"
21-May-17,"2,067.03","2,119.08","2,037.50","2,041.20","2,041.20"
20-May-17,"1,984.24","2,084.73","1,974.92","2,084.73","2,084.73"
19-May-17,"1,897.37","2,004.52","1,890.25","1,987.71","1,987.71"
18-May-17,"1,818.70","1,904.48","1,807.12","1,888.65","1,888.65"
17-May-17,"1,726.73","1,864.05","1,661.91","1,839.09","1,839.09"
16-May-17,"1,741.70","1,785.94","1,686.54","1,734.45","1,734.45"
15-May-17,"1,808.44","1,812.80","1,708.54","1,738.43","1,738.43"
14-May-17,"1,800.86","1,831.42","1,776.62","1,808.91","1,808.91"
13-May-17,"1,723.12","1,812.99","1,651.08","1,804.91","1,804.91"
12-May-17,"1,845.76","1,856.15","1,694.01","1,724.24","1,724.24"
11-May-17,"1,780.37","1,873.93","1,755.35","1,848.57","1,848.57"
10-May-17,"1,756.52","1,788.44","1,719.10","1,787.13","1,787.13"
9-May-17,"1,723.89","1,833.49","1,716.30","1,755.36","1,755.36"
8-May-17,"1,596.92","1,723.35","1,596.92","1,723.35","1,723.35"
7-May-17,"1,579.47","1,596.72","1,559.76","1,596.71","1,596.71"
6-May-17,"1,556.81","1,578.80","1,542.50","1,578.80","1,578.80"
5-May-17,"1,540.87","1,618.03","1,530.31","1,555.45","1,555.45"
4-May-17,"1,490.72","1,608.91","1,490.72","1,537.67","1,537.67"
3-May-17,"1,453.78","1,492.77","1,447.49","1,490.09","1,490.09"
2-May-17,"1,421.03","1,473.90","1,415.69","1,452.82","1,452.82"
1-May-17,"1,348.30","1,434.32","1,348.30","1,421.60","1,421.60"
30-Apr-17,"1,321.87","1,347.91","1,314.92","1,347.89","1,347.89"
29-Apr-17,"1,317.84","1,327.20","1,315.21","1,321.79","1,321.79"
28-Apr-17,"1,317.74","1,331.28","1,292.37","1,316.48","1,316.48"
27-Apr-17,"1,281.88","1,319.70","1,281.30","1,317.73","1,317.73"
26-Apr-17,"1,265.99","1,294.83","1,265.93","1,281.08","1,281.08"
25-Apr-17,"1,250.45","1,267.58","1,249.97","1,265.49","1,265.49"
24-Apr-17,"1,209.63","1,250.94","1,209.63","1,250.15","1,250.15"
23-Apr-17,"1,231.92","1,232.20","1,203.94","1,207.21","1,207.21"
22-Apr-17,"1,222.71","1,235.56","1,208.47","1,231.71","1,231.71"
21-Apr-17,"1,229.42","1,235.94","1,215.56","1,222.05","1,222.05"
20-Apr-17,"1,211.08","1,240.79","1,208.41","1,229.08","1,229.08"
19-Apr-17,"1,212.13","1,215.51","1,205.08","1,210.29","1,210.29"
18-Apr-17,"1,193.77","1,217.57","1,193.77","1,211.67","1,211.67"
17-Apr-17,"1,183.25","1,194.90","1,172.65","1,193.91","1,193.91"
16-Apr-17,"1,172.61","1,187.22","1,172.61","1,182.94","1,182.94"
15-Apr-17,"1,167.30","1,188.00","1,164.96","1,172.52","1,172.52"
14-Apr-17,"1,170.33","1,190.80","1,159.79","1,167.54","1,167.54"
13-Apr-17,"1,201.02","1,205.89","1,156.44","1,169.28","1,169.28"
12-Apr-17,"1,204.81","1,207.14","1,196.76","1,200.37","1,200.37"
11-Apr-17,"1,187.46","1,208.07","1,187.46","1,205.01","1,205.01"
10-Apr-17,"1,187.30","1,190.34","1,179.04","1,187.13","1,187.13"
9-Apr-17,"1,176.57","1,197.21","1,171.86","1,187.87","1,187.87"
8-Apr-17,"1,172.65","1,184.98","1,162.58","1,175.95","1,175.95"
7-Apr-17,"1,178.94","1,186.58","1,163.39","1,176.90","1,176.90"
6-Apr-17,"1,125.81","1,188.37","1,125.81","1,182.68","1,182.68"
5-Apr-17,"1,134.14","1,135.09","1,113.63","1,124.78","1,124.78"
4-Apr-17,"1,145.52","1,156.44","1,120.52","1,133.25","1,133.25"
3-Apr-17,"1,102.95","1,151.74","1,102.95","1,143.81","1,143.81"
2-Apr-17,"1,080.61","1,107.59","1,075.45","1,102.17","1,102.17"
1-Apr-17,"1,071.71","1,091.72","1,061.09","1,080.50","1,080.50"
31-Mar-17,"1,026.64","1,074.92","1,026.64","1,071.79","1,071.79"
30-Mar-17,"1,042.21","1,049.29","1,020.04","1,026.43","1,026.43"
29-Mar-17,"1,046.08","1,055.13","1,015.88","1,039.97","1,039.97"
28-Mar-17,"1,044.58","1,064.65","1,027.73","1,047.15","1,047.15"
27-Mar-17,972.05,"1,046.40",971.98,"1,045.77","1,045.77"
26-Mar-17,974.02,"1,007.96",954.19,966.72,966.72
25-Mar-17,936.54,975.76,903.71,972.78,972.78
24-Mar-17,"1,038.45","1,040.47",934.36,937.52,937.52
23-Mar-17,"1,050.05","1,058.01","1,028.93","1,038.59","1,038.59"
22-Mar-17,"1,120.65","1,120.65","1,014.21","1,049.14","1,049.14"
21-Mar-17,"1,055.36","1,122.43","1,055.36","1,120.54","1,120.54"
20-Mar-17,"1,037.24","1,063.03","1,036.68","1,054.23","1,054.23"
19-Mar-17,976.73,"1,069.91",976.73,"1,036.74","1,036.74"
18-Mar-17,"1,099.69","1,114.07",957.66,973.82,973.82
17-Mar-17,"1,180.16","1,180.16","1,099.57","1,100.23","1,100.23"
16-Mar-17,"1,251.33","1,257.98","1,152.44","1,187.81","1,187.81"
15-Mar-17,"1,240.16","1,251.61","1,239.75","1,249.61","1,249.61"
14-Mar-17,"1,232.16","1,244.81","1,220.72","1,240.00","1,240.00"
13-Mar-17,"1,221.78","1,237.37","1,217.03","1,231.92","1,231.92"
12-Mar-17,"1,176.62","1,226.98","1,175.36","1,221.38","1,221.38"
11-Mar-17,"1,116.32","1,193.83","1,116.32","1,175.83","1,175.83"
10-Mar-17,"1,189.36","1,270.47","1,077.25","1,116.72","1,116.72"
9-Mar-17,"1,150.35","1,197.46","1,141.23","1,188.49","1,188.49"
8-Mar-17,"1,223.23","1,232.16","1,148.08","1,150.00","1,150.00"
7-Mar-17,"1,273.21","1,275.55","1,204.80","1,223.54","1,223.54"
6-Mar-17,"1,267.47","1,276.00","1,264.60","1,272.83","1,272.83"
5-Mar-17,"1,254.29","1,267.29","1,238.06","1,267.12","1,267.12"
4-Mar-17,"1,277.43","1,279.40","1,230.51","1,255.15","1,255.15"
3-Mar-17,"1,250.71","1,280.31","1,250.71","1,274.99","1,274.99"
2-Mar-17,"1,224.68","1,262.13","1,215.62","1,251.01","1,251.01"
1-Mar-17,"1,180.04","1,222.50","1,179.69","1,222.50","1,222.50"
28-Feb-17,"1,180.72","1,193.25","1,171.82","1,179.97","1,179.97"
27-Feb-17,"1,163.78","1,181.98","1,163.38","1,179.97","1,179.97"
26-Feb-17,"1,144.27","1,167.47","1,130.20","1,165.20","1,165.20"
25-Feb-17,"1,170.41","1,174.85","1,124.59","1,143.84","1,143.84"
24-Feb-17,"1,172.71","1,200.39","1,131.96","1,173.68","1,173.68"
23-Feb-17,"1,117.27","1,176.62","1,116.96","1,166.72","1,166.72"
22-Feb-17,"1,114.80","1,125.39","1,100.55","1,117.44","1,117.44"
21-Feb-17,"1,079.28","1,117.25","1,076.93","1,115.30","1,115.30"
20-Feb-17,"1,048.69","1,080.49","1,041.69","1,079.98","1,079.98"
19-Feb-17,"1,054.76","1,056.81","1,043.46","1,047.87","1,047.87"
18-Feb-17,"1,049.21","1,061.10","1,046.96","1,054.42","1,054.42"
17-Feb-17,"1,026.12","1,053.17","1,025.64","1,046.21","1,046.21"
16-Feb-17,"1,007.65","1,033.37","1,007.65","1,027.44","1,027.44"
15-Feb-17,"1,006.21","1,008.84","1,001.58","1,007.48","1,007.48"
14-Feb-17,991.73,"1,011.51",986.47,"1,004.55","1,004.55"
13-Feb-17,998.89,"1,002.10",976,990.64,990.64
12-Feb-17,"1,003.52","1,004.76",996.92,999.18,999.18
11-Feb-17,988.9,"1,009.29",982.83,"1,004.45","1,004.45"
10-Feb-17,995.63,998.91,946.69,988.67,988.67
9-Feb-17,"1,064.70","1,088.99",953.34,994.38,994.38
8-Feb-17,"1,062.32","1,078.97","1,037.49","1,063.07","1,063.07"
7-Feb-17,"1,040.14","1,061.93","1,040.14","1,061.35","1,061.35"
6-Feb-17,"1,028.40","1,044.64","1,028.16","1,038.15","1,038.15"
5-Feb-17,"1,043.52","1,043.63","1,022.37","1,027.34","1,027.34"
4-Feb-17,"1,031.33","1,045.90","1,015.16","1,042.90","1,042.90"
3-Feb-17,"1,011.46","1,033.87","1,008.79","1,029.91","1,029.91"
2-Feb-17,990,"1,013.52",983.22,"1,011.80","1,011.80"
1-Feb-17,970.94,989.11,970.74,989.02,989.02
31-Jan-17,920.96,972.02,920.96,970.4,970.4
30-Jan-17,920.15,923.05,919.47,920.38,920.38
29-Jan-17,922.07,923.42,919.15,919.5,919.5
28-Jan-17,919.81,923.91,919.81,921.59,921.59
27-Jan-17,918.36,923.22,915.85,919.75,919.75
26-Jan-17,902.4,919.33,902.22,917.59,917.59
25-Jan-17,891.92,903.25,891.69,901.54,901.54
24-Jan-17,910.68,924.15,892.29,892.69,892.69
23-Jan-17,925.5,928.27,916.74,921.01,921.01
22-Jan-17,922.21,937.53,897.56,924.67,924.67
21-Jan-17,895.55,927.37,895.53,921.79,921.79
20-Jan-17,898.17,899.4,887.01,895.03,895.03
19-Jan-17,888.34,904.61,884.34,899.07,899.07
18-Jan-17,909.37,917.5,858.3,886.62,886.62
17-Jan-17,830.95,910.56,830.8,907.94,907.94
16-Jan-17,821.78,834.53,820.27,831.53,831.53
15-Jan-17,818.14,823.31,812.87,821.8,821.8
14-Jan-17,825.14,835.09,812.46,818.41,818.41
13-Jan-17,803.74,829,780,823.98,823.98
12-Jan-17,775.18,826.25,755.76,804.83,804.83
11-Jan-17,908.11,919.45,762.77,777.76,777.76
10-Jan-17,902.44,914.87,901.06,907.68,907.68
9-Jan-17,913.24,913.69,879.81,902.83,902.83
8-Jan-17,908.17,942.72,887.25,911.2,911.2
7-Jan-17,903.49,908.59,823.56,908.59,908.59
6-Jan-17,"1,014.24","1,046.81",883.94,902.2,902.2
5-Jan-17,"1,156.73","1,191.10",910.42,"1,013.38","1,013.38"
4-Jan-17,"1,044.40","1,159.42","1,044.40","1,154.73","1,154.73"
3-Jan-17,"1,021.60","1,044.08","1,021.60","1,043.84","1,043.84"
2-Jan-17,998.62,"1,031.39",996.7,"1,021.75","1,021.75"
1-Jan-17,963.66,"1,003.08",958.7,998.33,998.33
31-Dec-16,960.63,963.74,947.24,963.74,963.74
30-Dec-16,972.53,972.53,934.83,961.24,961.24
29-Dec-16,975.13,979.4,954.5,973.5,973.5
28-Dec-16,934.83,975.92,934.83,975.92,975.92
27-Dec-16,908.35,940.05,904.26,933.2,933.2
26-Dec-16,896.91,913.18,896.9,907.61,907.61
25-Dec-16,899.65,899.65,862.42,896.18,896.18
24-Dec-16,922.18,923.48,886.34,898.82,898.82
